#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
Hongzha Xiaozi - Bomboy (Taiwan) (En) (Unl);Hongzha Xiaozi - Bomboy (Taiwan) (En) (Unl);Mega Drive;;;;;;;;;;;;;;;;;;
Honoo no Toukyuuji - Dodge Danpei (Japan);Honoo no Toukyuuji - Dodge Danpei (Japan);Mega Drive;;1992;SEGA;Sports;1;0;;;;;;;;;;;jp;
Hook (USA);Hook (USA);Mega Drive;Hook (Europe);1992;Sony;Platform;1;0;;;;;;;;;;;eu,us;ForceMega01
Hook (Europe);Hook (Europe);Mega Drive;;1992;Sony;Platform;1;0;;;;;;;;;;;eu,us;ForceMega01
Huangshi Xue Yi (China) (Pirate);Huangshi Xue Yi (China) (Pirate);Mega Drive;Gemfire (USA);;;;;;;;;;;;;;;;;
Huanle Taoqi Shu - Smart Mouse (Taiwan) (En) (Unl);Huanle Taoqi Shu - Smart Mouse (Taiwan) (En) (Unl);Mega Drive;;1991;Ming Super Chip Electronic;Puzzle;;0;;;;;;;;;;;cn;
Humans, The (USA);Humans, The (USA);Mega Drive;;1992;GameTek;Sports;1;0;;;;;;;;;;;us;16
Huoqiang Yingxiong (China) (Pirate);Huoqiang Yingxiong (China) (Pirate);Mega Drive;Gunstar Heroes (Europe);;;;;;;;;;;;;;;;;
Hurricanes (Europe);Hurricanes (Europe);Mega Drive;;1994;Arc Developments;Platform;1-2;0;;;;;;;;;;;eu;3
Hybrid Front, The (Japan);Hybrid Front, The (Japan);Mega Drive;;1994;SEGA;Strategy;1;0;;;;;;;;;;;jp;
Hybrid Front, The (Japan) (Beta);Hybrid Front, The (Japan) (Beta);Mega Drive;Hybrid Front, The (Japan);1994;SEGA;Strategy;1;0;;;;;;;;;;;jp;
Hyokkori Hyoutan-jima - Daitouryou wo Mezase! (Japan);Hyokkori Hyoutan-jima - Daitouryou wo Mezase! (Japan);Mega Drive;;1992;JSH;Strategy;1-4;0;;;;;;;;;;;jp;
Hyper Dunk (Europe);Hyper Dunk (Europe);Mega Drive;;1994;Konami;Sports;1-8;0;;;;;;;;;;;eu;GA
Hyper Dunk - The Playoff Edition (Japan);Hyper Dunk - The Playoff Edition (Japan);Mega Drive;Hyper Dunk (Europe);1994;Konami;Sports;1-8;0;;;;;;;;;;;jp;GA
Hyper Dunk - The Playoff Edition (Japan) (Beta) (1994-02-xx);Hyper Dunk - The Playoff Edition (Japan) (Beta) (1994-02-xx);Mega Drive;Hyper Dunk (Europe);1994;Konami;Sports;1-8;0;;;;;;;;;;;jp;GA
Hyper Marbles (Japan) (SegaNet);Hyper Marbles (Japan) (SegaNet);Mega Drive;;1991;SEGA;Various;1-2;0;;;;;;;;;;;jp;
Hyper Marbles (Japan) (Game no Kanzume Otokuyou);Hyper Marbles (Japan) (Game no Kanzume Otokuyou);Mega Drive;Hyper Marbles (Japan) (SegaNet);1991;SEGA;Various;1-2;0;;;;;;;;;;;jp;
Hyper Marbles (Japan) (Game no Kanzume Vol. 1);Hyper Marbles (Japan) (Game no Kanzume Vol. 1);Mega Drive;Hyper Marbles (Japan) (SegaNet);1991;SEGA;Various;1-2;0;;;;;;;;;;;jp;
I Love Mickey and Donald - Fushigi na Magic Box (Japan) (Rev 1);I Love Mickey and Donald - Fushigi na Magic Box (Japan) (Rev 1);Mega Drive;World of Illusion Starring Mickey Mouse and Donald Duck (Europe);1992;SEGA;Platform;1-2;0;;;;;;;;;;;jp;13
I Love Mickey and Donald - Fushigi na Magic Box (Japan);I Love Mickey and Donald - Fushigi na Magic Box (Japan);Mega Drive;World of Illusion Starring Mickey Mouse and Donald Duck (Europe);1992;SEGA;Platform;1-2;0;;;;;;;;;;;jp;13
I Love Mickey Mouse - Fushigi no Oshiro Daibouken (Japan);I Love Mickey Mouse - Fushigi no Oshiro Daibouken (Japan);Mega Drive;Castle of Illusion Starring Mickey Mouse (USA, Europe);1990;SEGA;Platform;1;0;;;;;;;;;;;jp;6
Ikasuze! Koi no Doki Doki Penguin Land MD (Japan) (Game no Kanzume Otokuyou);Ikasuze! Koi no Doki Doki Penguin Land MD (Japan) (Game no Kanzume Otokuyou);Mega Drive;Ikasuze! Koi no Doki Doki Penguin Land MD (Japan) (SegaNet);1992;SEGA;Puzzle;1;0;;;;;;;;;;;jp;
Ikasuze! Koi no Doki Doki Penguin Land MD (Japan) (SegaNet);Ikasuze! Koi no Doki Doki Penguin Land MD (Japan) (SegaNet);Mega Drive;;1992;SEGA;Puzzle;1;0;;;;;;;;;;;jp;
IMG International Tour Tennis (USA, Europe);IMG International Tour Tennis (USA, Europe);Mega Drive;;1994;High Score Productions;Sports;1-4;0;;;;;;;;;;;eu,us;3
Immortal, The (USA, Europe);Immortal, The (USA, Europe);Mega Drive;;1991;Sandcastle;Adventure;1;0;;;;;;;;;;;eu,us;pro_UK_01
Incredible Crash Dummies, The (USA, Europe) (Beta);Incredible Crash Dummies, The (USA, Europe) (Beta);Mega Drive;Incredible Crash Dummies, The (USA, Europe);1994;Flying Edge;Platform;1;0;;;;;;;;;;;eu,us;GA
Incredible Crash Dummies, The (USA, Europe);Incredible Crash Dummies, The (USA, Europe);Mega Drive;;1994;Flying Edge;Platform;1;0;;;;;;;;;;;eu,us;GA
Incredible Hulk, The (USA, Europe);Incredible Hulk, The (USA, Europe);Mega Drive;;1994;U.S. Gold;Action;1;0;;;;;;;;;;;eu,us;GA
Indiana Jones and the Last Crusade (Europe);Indiana Jones and the Last Crusade (Europe);Mega Drive;;1992;U.S. Gold;Platform;1;0;;;;;;;;;;;eu,us;
Indiana Jones and the Last Crusade (USA);Indiana Jones and the Last Crusade (USA);Mega Drive;Indiana Jones and the Last Crusade (Europe);1992;U.S. Gold;Platform;1;0;;;;;;;;;;;eu,us;
Insector X (Japan, Korea) (Ja);Insector X (Japan, Korea) (Ja);Mega Drive;Insector X (USA);1990;Sage's Creation;Shoot'em Up;1;0;;;;;;;;;;;us;pro_UK_03
Insector X (USA);Insector X (USA);Mega Drive;;1990;Sage's Creation;Shoot'em Up;1;0;;;;;;;;;;;us;pro_UK_03
Instruments of Chaos Starring Young Indiana Jones (USA);Instruments of Chaos Starring Young Indiana Jones (USA);Mega Drive;;1994;Brian A. Rice;Action;1;0;;;;;;;;;;;us;GA
Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1992-07-xx);Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1992-07-xx);Mega Drive;Instruments of Chaos Starring Young Indiana Jones (USA);1994;Brian A. Rice;Action;1;0;;;;;;;;;;;us;GA
Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1993-09-23);Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1993-09-23);Mega Drive;Instruments of Chaos Starring Young Indiana Jones (USA);1994;Brian A. Rice;Action;1;0;;;;;;;;;;;us;GA
Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1993-12-28);Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1993-12-28);Mega Drive;Instruments of Chaos Starring Young Indiana Jones (USA);1994;Brian A. Rice;Action;1;0;;;;;;;;;;;us;GA
Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1993-12-28) (Alt);Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1993-12-28) (Alt);Mega Drive;Instruments of Chaos Starring Young Indiana Jones (USA);1994;Brian A. Rice;Action;1;0;;;;;;;;;;;us;GA
Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1993-12-29);Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1993-12-29);Mega Drive;Instruments of Chaos Starring Young Indiana Jones (USA);1994;Brian A. Rice;Action;1;0;;;;;;;;;;;us;GA
Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1994-01-01);Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1994-01-01);Mega Drive;Instruments of Chaos Starring Young Indiana Jones (USA);1994;Brian A. Rice;Action;1;0;;;;;;;;;;;us;GA
Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1994-01-03);Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1994-01-03);Mega Drive;Instruments of Chaos Starring Young Indiana Jones (USA);1994;Brian A. Rice;Action;1;0;;;;;;;;;;;us;GA
Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1994-01-26);Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1994-01-26);Mega Drive;Instruments of Chaos Starring Young Indiana Jones (USA);1994;Brian A. Rice;Action;1;0;;;;;;;;;;;us;GA
Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1994-01-27);Instruments of Chaos Starring Young Indiana Jones (USA) (Beta) (1994-01-27);Mega Drive;Instruments of Chaos Starring Young Indiana Jones (USA);1994;Brian A. Rice;Action;1;0;;;;;;;;;;;us;GA
International Rugby (Europe);International Rugby (Europe);Mega Drive;;1993;Domark;Sports;1-2;0;;;;;;;;;;;eu;ForceMega02
International Sensible Soccer (Europe) (En,Fr,De,It);International Sensible Soccer (Europe) (En,Fr,De,It);Mega Drive;;1994;Renegade Software;Sports;8+;0;;;;;;;;;;en,fr,de,it;eu;
International Superstar Soccer Deluxe (Europe, Brazil) (En);International Superstar Soccer Deluxe (Europe, Brazil) (En);Mega Drive;;1995;Konami;Sports;1-8;0;;;;;;;;;;;eu;3
Ishido - The Way of Stones (USA) (Unl);Ishido - The Way of Stones (USA) (Unl);Mega Drive;;1990;Publishing International;Puzzle;1;0;;;;;;;;;;;us;
It Came from the Desert (USA) (Proto);It Came from the Desert (USA) (Proto);Mega Drive;;1989;Cinemaware;Adventure;1;0;;;;;;;;;;;us;
Itchy & Scratchy Game, The (USA) (Proto);Itchy & Scratchy Game, The (USA) (Proto);Mega Drive;;1995;Bits Studios;Platform;;0;;;;;;;;;;;us;6
Izzy's Quest for the Olympic Rings (USA, Europe);Izzy's Quest for the Olympic Rings (USA, Europe);Mega Drive;;1995;U.S. Gold;Platform;1;0;;;;;;;;;;;eu,us;6
J. League Champion Soccer (Japan);J. League Champion Soccer (Japan);Mega Drive;;1992;Krisalis Software;Sports;1-8;0;;;;;;;;;;;jp;pro_UK_08
J. League Pro Striker (Japan);J. League Pro Striker (Japan);Mega Drive;J. League Pro Striker (Japan) (Rev A);1993;SEGA;Sports;1-4;0;;;;;;;;;;;jp;
J. League Pro Striker (Japan) (Rev A);J. League Pro Striker (Japan) (Rev A);Mega Drive;;1993;SEGA;Sports;1-4;0;;;;;;;;;;;jp;
J. League Pro Striker 2 (Japan);J. League Pro Striker 2 (Japan);Mega Drive;;1994;SEGA;Sports;1-4;0;;;;;;;;;;;jp;
J. League Pro Striker Perfect (Japan);J. League Pro Striker Perfect (Japan);Mega Drive;;1993;SEGA;Sports;1-4;0;;;;;;;;;;;jp;
Jack Nicklaus' Power Challenge Golf (USA, Europe);Jack Nicklaus' Power Challenge Golf (USA, Europe);Mega Drive;;1993;Accolade;Sports;1-4;0;;;;;;;;;;;eu,us;ForceMega03
James 'Buster' Douglas Knockout Boxing (USA, Europe);James 'Buster' Douglas Knockout Boxing (USA, Europe);Mega Drive;;1990;Taito;Sports;1-2;0;;;;;;;;;;;eu,us;pro_UK_03
James Bond 007 - The Duel (Europe);James Bond 007 - The Duel (Europe);Mega Drive;;1993;Domark;Platform;1;0;;;;;;;;;;;eu,us;
James Bond 007 - The Duel (USA);James Bond 007 - The Duel (USA);Mega Drive;James Bond 007 - The Duel (Europe);1993;Domark;Platform;1;0;;;;;;;;;;;eu,us;
James Pond - Underwater Agent (USA, Europe);James Pond - Underwater Agent (USA, Europe);Mega Drive;;1991;Electronic Arts;Platform;1;0;;;;;;;;;;;eu,us;
James Pond 3 (USA, Europe);James Pond 3 (USA, Europe);Mega Drive;;1993;Millennium Interactive;Action;1;0;;;;;;;;;;;eu,us;GA
James Pond II (Japan, Korea) (Ja);James Pond II (Japan, Korea) (Ja);Mega Drive;James Pond II - Codename - Robocod (USA, Europe);1993;Vectordean;Platform;1;0;;;;;;;;;;;jp,kr;6
James Pond II - Codename - Robocod (USA, Europe);James Pond II - Codename - Robocod (USA, Europe);Mega Drive;;1993;Vectordean;Platform;1;0;;;;;;;;;;;eu,us;6
Jammit (USA);Jammit (USA);Mega Drive;;1994;GTE Entertainment;Sports;1-2;0;;;;;;;;;;;us;GA
Janou Touryuumon (Japan);Janou Touryuumon (Japan);Mega Drive;;1993;Game Arts;Asiatic board game;;0;;;;;;;;;;;jp;
Jantei Monogatari (Japan);Jantei Monogatari (Japan);Mega Drive;;1991;Atlus;Strategy;1;0;;;;;;;;;;;jp;
Jashin Draxos (Japan, Korea) (Ja);Jashin Draxos (Japan, Korea) (Ja);Mega Drive;Risky Woods (USA, Europe);1992;Dinamic Software;Platform;1;0;;;;;;;;;;;jp,kr;14
Jelly Boy (Europe) (Proto);Jelly Boy (Europe) (Proto);Mega Drive;;1995;Probe Software;Platform;1;0;;;;;;;;;;;eu;
Jennifer Capriati Tennis (USA);Jennifer Capriati Tennis (USA);Mega Drive;GrandSlam - The Tennis Tournament (Europe);1992;System Sacom;Sports;1-2;0;;;;;;;;;;;us;8
Jeopardy! (USA);Jeopardy! (USA);Mega Drive;;1993;Park Place Productions;Puzzle;1-3;0;;;;;;;;;;;us;
Jeopardy! - Deluxe Edition (USA);Jeopardy! - Deluxe Edition (USA);Mega Drive;;1993;Park Place Productions;Various;1-3;0;;;;;;;;;;;us;GA
Jeopardy! - Sports Edition (USA);Jeopardy! - Sports Edition (USA);Mega Drive;;1993;Slapdash Games;Puzzle;1-3;0;;;;;;;;;;;us;GA
Jerry Glanville's Pigskin Footbrawl (USA);Jerry Glanville's Pigskin Footbrawl (USA);Mega Drive;;1992;Developer Resources;Racing, Driving;1-2;0;;;;;;;;;;;us;15
Jesse 'The Body' Ventura - Wrestling Superstars (USA) (Proto) (1992-03-02);Jesse 'The Body' Ventura - Wrestling Superstars (USA) (Proto) (1992-03-02);Mega Drive;Thunder Pro Wrestling Retsuden (Japan);;Human;Sports;1-2;0;;;;;;;;;;en;us;
Jewel Master (Japan);Jewel Master (Japan);Mega Drive;Jewel Master (USA, Europe);1991;SEGA;Platform;1;0;;;;;;;;;;;us,eu;pro_UK_01
Jewel Master (USA, Europe);Jewel Master (USA, Europe);Mega Drive;;1991;SEGA;Platform;1;0;;;;;;;;;;;us,eu;pro_UK_01
Jim Power - The Arcade Game (USA) (Proto);Jim Power - The Arcade Game (USA) (Proto);Mega Drive;;1993;Loriciels;Platform;1;0;;;;;;;;;;;us;
Jimmy White's Whirlwind Snooker (Europe);Jimmy White's Whirlwind Snooker (Europe);Mega Drive;;1991;Virgin;Sports;1-2;0;;;;;;;;;;;eu;3
Jin Guanjun Xiongdi Xiang - Shijie Zhibang Zhengba Zhan (Taiwan) (Unl);Jin Guanjun Xiongdi Xiang - Shijie Zhibang Zhengba Zhan (Taiwan) (Unl);Mega Drive;;;;;;;;;;;;;;;;;;
Jiuji Majiang II (Taiwan) (Unl);Jiuji Majiang II (Taiwan) (Unl);Mega Drive;;;;Mahjong;;0;;;;;;;;;;;cn;18
Joe & Mac (USA);Joe & Mac (USA);Mega Drive;;1991;Data East;Platform;1-2;0;;;;;;;;;;;us;GA
Joe Montana Football (World);Joe Montana Football (World);Mega Drive;;1990;Park Place Productions;Sports;1-2;0;;;;;;;;;;;wor;
Joe Montana II - Sports Talk Football (World);Joe Montana II - Sports Talk Football (World);Mega Drive;Joe Montana II - Sports Talk Football (World) (Rev A);1991;SEGA;Sports;1-2;0;;;;;;;;;;;wor;GA
Joe Montana II - Sports Talk Football (World) (Rev A);Joe Montana II - Sports Talk Football (World) (Rev A);Mega Drive;;1991;SEGA;Sports;1-2;0;;;;;;;;;;;wor;GA
Joe Montana II - Sports Talk Football (World) (Pirate);Joe Montana II - Sports Talk Football (World) (Pirate);Mega Drive;Joe Montana II - Sports Talk Football (World) (Rev A);1991;SEGA;Sports;1-2;0;;;;;;;;;;;wor;GA
John Madden Football (USA, Europe);John Madden Football (USA, Europe);Mega Drive;;1990;Park Place Productions;Sports;1-2;0;;;;;;;;;;;eu,us;
John Madden Football (USA, Europe) (1990-11-07) (Sega Channel);John Madden Football (USA, Europe) (1990-11-07) (Sega Channel);Mega Drive;John Madden Football (USA, Europe);1990;Park Place Productions;Sports;1-2;0;;;;;;;;;;;eu,us;
John Madden Football - Championship Edition (USA);John Madden Football - Championship Edition (USA);Mega Drive;;1992;Electronic Arts;Sports;1-2;0;;;;;;;;;;;us;
John Madden Football - Pro Football (Japan);John Madden Football - Pro Football (Japan);Mega Drive;John Madden Football '92 (USA, Europe);1991;Electronic Arts;Sports;1-2;0;;;;;;;;;;;jp;pro_UK_03
John Madden Football '92 (USA, Europe);John Madden Football '92 (USA, Europe);Mega Drive;;1991;Electronic Arts;Sports;1-2;0;;;;;;;;;;;eu,us;pro_UK_03
John Madden Football '93 (USA, Europe) (EASN);John Madden Football '93 (USA, Europe) (EASN);Mega Drive;John Madden Football '93 (USA, Europe) (EA Sports);1992;Electronic Arts;Sports;1-2;0;;;;;;;;;;;eu,us;13
John Madden Football '93 (USA, Europe) (EA Sports);John Madden Football '93 (USA, Europe) (EA Sports);Mega Drive;John Madden Football '93 (USA, Europe) (EASN);1992;Electronic Arts;Sports;1-2;0;;;;;;;;;;;eu,us;13
Jordan vs Bird (USA, Europe) (Rev A);Jordan vs Bird (USA, Europe) (Rev A);Mega Drive;;1992;Electronic Arts;Sports;1-2;0;;;;;;;;;;;eu,us;
Jordan vs Bird (USA, Europe);Jordan vs Bird (USA, Europe);Mega Drive;Jordan vs Bird (USA, Europe) (Rev A);1992;Electronic Arts;Sports;1-2;0;;;;;;;;;;;eu,us;
Jordan vs Bird - One on One (Japan);Jordan vs Bird - One on One (Japan);Mega Drive;Jordan vs Bird (USA, Europe) (Rev A);1992;Electronic Arts;Sports;1-2;0;;;;;;;;;;;jp;
Joshua & the Battle of Jericho (USA) (Unl);Joshua & the Battle of Jericho (USA) (Unl);Mega Drive;;1994;Wisdom Tree;Puzzle;1-2;0;;;;;;;;;;;us;
Journey from Darkness - Strider Returns (USA);Journey from Darkness - Strider Returns (USA);Mega Drive;Strider II (Europe);1993;Tiertex;Platform;1;0;;;;;;;;;;;us;15
Judge Dredd (World) (Beta);Judge Dredd (World) (Beta);Mega Drive;Judge Dredd (World);1995;Probe Software;Action;1;0;;;;;;;;;;;eu,us,wor;15
Judge Dredd (World);Judge Dredd (World);Mega Drive;;1995;Probe Software;Action;1;0;;;;;;;;;;;eu,us,wor;15
JuJu Densetsu (Japan) (En);JuJu Densetsu (Japan) (En);Mega Drive;Toki - Going Ape Spit (USA, Europe);1989;Tad;Platform;1-2;0;;;;;;;;;;;jp;pro_UK_05
Junction (Japan, USA) (En);Junction (Japan, USA) (En);Mega Drive;;1990;Micronet;Puzzle;1;0;;;;;;;;;;;us,jp;pro_UK_04
Jungle Book, The (Europe);Jungle Book, The (Europe);Mega Drive;;1994;Virgin;Platform;1;0;;;;;;;;;;;eu,us;3
Jungle Book, The (USA);Jungle Book, The (USA);Mega Drive;Jungle Book, The (Europe);1994;Virgin;Platform;1;0;;;;;;;;;;;eu,us;3
Jungle Book, The (Europe) (Beta);Jungle Book, The (Europe) (Beta);Mega Drive;Jungle Book, The (Europe);1994;Virgin;Platform;1;0;;;;;;;;;;;eu,us;3
Jungle Book, The (World) (Disney Classic Games);Jungle Book, The (World) (Disney Classic Games);Mega Drive;Jungle Book, The (Europe);1994;Virgin;Platform;1;0;;;;;;;;;;;eu,us;3
Jungle Strike (USA, Europe) (Beta);Jungle Strike (USA, Europe) (Beta);Mega Drive;Jungle Strike (USA, Europe);1993;High Score Productions;Shoot'em Up;1;0;;;;;;;;;;;eu,us;19
Jungle Strike (USA, Europe);Jungle Strike (USA, Europe);Mega Drive;;1993;High Score Productions;Shoot'em Up;1;0;;;;;;;;;;;eu,us;19
Jungle Strike - Uketsugareta Kyouki (Japan);Jungle Strike - Uketsugareta Kyouki (Japan);Mega Drive;Jungle Strike (USA, Europe);1993;High Score Productions;Shoot'em Up;1;0;;;;;;;;;;;jp;19
Junker's High (Japan) (En) (Beta 1);Junker's High (Japan) (En) (Beta 1);Mega Drive;OutRun 2019 (Europe);1993;Sims;Racing, Driving;1;0;;;;;;;;;;;jp;16
Junker's High (Japan) (En) (Beta 2);Junker's High (Japan) (En) (Beta 2);Mega Drive;OutRun 2019 (Europe);1993;Sims;Racing, Driving;1;0;;;;;;;;;;;jp;16
Junte 4 (Brazil) (Mega Drive 4);Junte 4 (Brazil) (Mega Drive 4);Mega Drive;;2003;Devworks Game Technology;Puzzle;1-2;0;;;;;;;;;;pt;br;TI
Jurassic Park (Europe) (1993-06-14) (Sega Channel);Jurassic Park (Europe) (1993-06-14) (Sega Channel);Mega Drive;Jurassic Park (Europe);1993;Tectoy;Adventure;1;0;;;;;;;;;;;eu,us;GA
Jurassic Park (USA) (1993-05-26) (Sega Channel);Jurassic Park (USA) (1993-05-26) (Sega Channel);Mega Drive;Jurassic Park (Europe);1993;Tectoy;Adventure;1;0;;;;;;;;;;;eu,us;GA
Jurassic Park (Europe);Jurassic Park (Europe);Mega Drive;;1993;Tectoy;Adventure;1;0;;;;;;;;;;;eu,us;GA
Jurassic Park (Japan);Jurassic Park (Japan);Mega Drive;Jurassic Park (Europe);1993;Tectoy;Adventure;1;0;;;;;;;;;;;eu,us;GA
Jurassic Park (USA);Jurassic Park (USA);Mega Drive;Jurassic Park (Europe);1993;Tectoy;Adventure;1;0;;;;;;;;;;;eu,us;GA
Jurassic Park (USA) (Beta) (1993-06-xx);Jurassic Park (USA) (Beta) (1993-06-xx);Mega Drive;Jurassic Park (Europe);1993;Tectoy;Adventure;1;0;;;;;;;;;;;eu,us;GA
Jurassic Park - Rampage Edition (USA, Europe);Jurassic Park - Rampage Edition (USA, Europe);Mega Drive;;1994;BlueSky Software;Action;1;0;;;;;;;;;;;eu,us;13
Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-06-20);Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-06-20);Mega Drive;Jurassic Park - Rampage Edition (USA, Europe);1994;BlueSky Software;Action;1;0;;;;;;;;;;;eu,us;13
Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-06-22);Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-06-22);Mega Drive;Jurassic Park - Rampage Edition (USA, Europe);1994;BlueSky Software;Action;1;0;;;;;;;;;;;eu,us;13
Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-06-30);Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-06-30);Mega Drive;Jurassic Park - Rampage Edition (USA, Europe);1994;BlueSky Software;Action;1;0;;;;;;;;;;;eu,us;13
Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-07-08);Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-07-08);Mega Drive;Jurassic Park - Rampage Edition (USA, Europe);1994;BlueSky Software;Action;1;0;;;;;;;;;;;eu,us;13
Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-07-13);Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-07-13);Mega Drive;Jurassic Park - Rampage Edition (USA, Europe);1994;BlueSky Software;Action;1;0;;;;;;;;;;;eu,us;13
Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-07-14);Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-07-14);Mega Drive;Jurassic Park - Rampage Edition (USA, Europe);1994;BlueSky Software;Action;1;0;;;;;;;;;;;eu,us;13
Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-07-15);Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-07-15);Mega Drive;Jurassic Park - Rampage Edition (USA, Europe);1994;BlueSky Software;Action;1;0;;;;;;;;;;;eu,us;13
Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-07-17);Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-07-17);Mega Drive;Jurassic Park - Rampage Edition (USA, Europe);1994;BlueSky Software;Action;1;0;;;;;;;;;;;eu,us;13
Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-07-18);Jurassic Park - Rampage Edition (USA, Europe) (Beta) (1994-07-18);Mega Drive;Jurassic Park - Rampage Edition (USA, Europe);1994;BlueSky Software;Action;1;0;;;;;;;;;;;eu,us;13
Justice League Task Force (World);Justice League Task Force (World);Mega Drive;;1995;Blizzard Entertainment;Action;1-2;0;;;;;;;;;;;wor;6
Juuouki (Japan);Juuouki (Japan);Mega Drive;Altered Beast (USA, Europe);1988;SEGA;Beat'em Up;1-2;0;;;;;;;;;;;jp;10
Juusou Kihei Leynos (Japan);Juusou Kihei Leynos (Japan);Mega Drive;Target Earth (USA);1990;Nippon Computer Systems (NCS);Platform;1;0;;;;;;;;;;;jp;pro_UK_01
Juusou Kihei Leynos (Japan) (Virtual Console);Juusou Kihei Leynos (Japan) (Virtual Console);Mega Drive;Target Earth (USA);1990;Nippon Computer Systems (NCS);Platform;1;0;;;;;;;;;;;jp;pro_UK_01
Juusou Kihei Leynos (Japan) (Switch Online);Juusou Kihei Leynos (Japan) (Switch Online);Mega Drive;Target Earth (USA);1990;Nippon Computer Systems (NCS);Platform;1;0;;;;;;;;;;;jp;pro_UK_01
Ka-Ge-Ki (Japan);Ka-Ge-Ki (Japan);Mega Drive;Ka-Ge-Ki - Fists of Steel (USA);1991;Kaneko;Beat'em Up;1;0;;;;;;;;;;;jp;
Ka-Ge-Ki - Fists of Steel (USA);Ka-Ge-Ki - Fists of Steel (USA);Mega Drive;;1991;Kaneko;Beat'em Up;1;0;;;;;;;;;;;us;
Kawasaki Superbike Challenge (USA, Europe) (Beta);Kawasaki Superbike Challenge (USA, Europe) (Beta);Mega Drive;Kawasaki Superbike Challenge (USA, Europe);1995;Lankhor;Racing, Driving;1-2;0;;;;;;;;;;;eu,us;6
Kawasaki Superbike Challenge (USA, Europe);Kawasaki Superbike Challenge (USA, Europe);Mega Drive;;1995;Lankhor;Racing, Driving;1-2;0;;;;;;;;;;;eu,us;6
Kick Boxing, The (Japan, Korea) (En);Kick Boxing, The (Japan, Korea) (En);Mega Drive;Best of the Best - Championship Karate (USA);1993;Loriciels;Sports;1-2;0;;;;;;;;;;;jp,kr;GA
Kick Off 3 - European Challenge (Europe) (En,Fr,De,Es,It);Kick Off 3 - European Challenge (Europe) (En,Fr,De,Es,It);Mega Drive;;1994;Tokai Engineering;Sports;1-2;0;;;;;;;;;;;eu;3
Kick Off 3 - European Challenge (Europe) (Beta);Kick Off 3 - European Challenge (Europe) (Beta);Mega Drive;Kick Off 3 - European Challenge (Europe) (En,Fr,De,Es,It);1994;Tokai Engineering;Sports;1-2;0;;;;;;;;;;;eu;3
Kid Chameleon (USA, Europe) (Beta) (1991-12-19);Kid Chameleon (USA, Europe) (Beta) (1991-12-19);Mega Drive;Kid Chameleon (USA, Europe);1992;SEGA;Platform;1-2;0;;;;;;;;;;;eu,us;7
Kid Chameleon (USA, Europe);Kid Chameleon (USA, Europe);Mega Drive;;1992;SEGA;Platform;1-2;0;;;;;;;;;;;eu,us;7
Kidou Keisatsu Patlabor - 98-Shiki Kidou Seyo! (Japan);Kidou Keisatsu Patlabor - 98-Shiki Kidou Seyo! (Japan);Mega Drive;;1992;Ma-Ba;Adventure;;0;;;;;;;;;;;jp;
Killing Game Show, The (Japan);Killing Game Show, The (Japan);Mega Drive;Fatal Rewind (USA, Europe) (Rev 1);1991;Bizarre Creations;Platform;1-2;0;;;;;;;;;;;jp;pro_UK_02
